id_transaksi,id_warung,id_produk,tanggal,jam_transaksi,jenis,kategori,nominal,qty,metode_bayar,catatan
9954F4D1-75F,WRG-003,PRD-003-010,2025-12-03,20:21:56,Pemasukan,Penjualan,14000.0,1.0,QRIS,
F601A4D9-13F,WRG-002,PRD-002-019,2025-12-02,12:02:50,Pemasukan,Penjualan,10500.0,3.0,Cash,
95B3BF35-A49,WRG-005,PRD-005-011,2025-10-02,17:02:23,Pemasukan,Penjualan,4000.0,1.0,Cash,
D4FFA732-6DA,WRG-002,,2025-10-30,07:26:23,Pengeluaran,Operasional,77399.0,,Cash,Beli baterai timbangan
04B1F8F9-51D,WRG-001,PRD-001-016,2026-03-26,12:36:21,Pemasukan,Penjualan,2000.0,1.0,Cash,
389356D1-272,WRG-005,PRD-005-020,2026-02-13,08:23:39,Pemasukan,Penjualan,4000.0,2.0,QRIS,
EACBDA87-05A,WRG-005,PRD-005-011,2026-02-13,15:00:04,Pemasokan,Penjualan,8000.0,2.0,cash,
B3E74B53-16E,WRG-005,,2026-01-15,07:25:52,Pengeluaran,HPP,774940.0,,Cash,Beli detergen & sabun
6A8B9C03-2E5,WRG-005,PRD-005-025,2025-12-18,17:40:09,Pemasukan,Penjualan,8000.0,1.0,Cash,
64BF62E9-D69,WRG-005,PRD-005-017,2025-10-13,17:55:17,Pemasukan,Penjualan,20000.0,2.0,QRIS,
F4294170-3EB,WRG-001,PRD-001-004,2025-11-14,16:02:17,Pemasukan,Penjualan,34000.0,1.0,Cash,
1E5F4BE7-4B8,WRG-001,PRD-001-018,2025-12-06,05:54:26,Pemasukan,Penjualan,22000.0,1.0,Cash,
D1C9BB9B-0DC,WRG-001,PRD-001-018,2026-04-18,09:30:08,Pemasukan,Penjualan,22000.0,1.0,Cash,
4E4CFC34-478,WRG-005,PRD-005-029,2025-12-27,08:44:37,Pemasukan,Penjualan,12000.0,1.0,Cash,
03D8C6A0-106,WRG-003,PRD-003-015,2025-10-07,06:45:57,Pemasukan,Penjualan,10000.0,2.0,QRIS,
0D0BC625-A1C,WRG-004,PRD-004-018,2026-02-18,17:06:07,Pemasukan,Penjualan,1000.0,1.0,QRIS,
02FFDC59-736,WRG-003,PRD-003-018,2026-01-04,09:24:11,Pemasukan,Penjualan,2000.0,2.0,QRIS,
60D79299-802,WRG-001,PRD-001-010,2026-02-19,08:53:36,Pemasukan,Penjualan,24000.0,2.0,Transfer,
BEFB45C1-B86,WRG-005,PRD-005-004,2025-10-25,11:10:31,Pemasukan,Penjualan,36000.0,2.0,Cash,
E09804F8-AB7,WRG-002,PRD-002-014,2025-11-04,07:11:02,Pemasukan,Penjualan,28000.0,2.0,Cash,
BF2CD22D-A36,WRG-005,PRD-005-023,2026-03-08,08:37:18,Pemasukan,Penjualan,17500.0,5.0,Transfer,
9CF261C0-01B,WRG-005,PRD-005-022,2026-01-03,11:29:51,Pemasukan,Penjualan,15000.0,1.0,Transfer,
96077CDF-803,WRG-003,PRD-003-014,2026-04-12,15:03:13,Pemasukan,Penjualan,10000.0,1.0,Cash,
90187657-901,WRG-001,PRD-001-020,2025-11-07,15:52:45,Pemasukan,Penjualan,3500.0,1.0,Cash,
B8C93E8B-626,WRG-004,PRD-004-017,2025-10-04,16:02:07,Pemasukan,Penjualan,3500.0,1.0,cash ,
479E772A-108,WRG-004,,25-02-2026,06:08:28,Pengeluaran,HPP,1266052.0,,Cash,
9B064FAA-487,WRG-004,PRD-004-014,2026-03-08,,Pemasukan,Penjualan,2000.0,1.0,QRIS,
A9C974CD-CB5,WRG-005,PRD-005-021,2026-01-30,06:16:07,masuk,Penjualan,34000.0,1.0,Cash,
3A639E26-E86,WRG-001,PRD-001-007,2025-10-18,17:34:52,Pemasukan,Penjualan,5000.0,1.0,Cash,
EB63C878-C77,WRG-002,PRD-002-025,2026-03-15,07:23:51,Pemasukan,Penjualan,7000.0,2.0,QRIS,
E957BAEA-2C8,WRG-005,PRD-005-001,2025-10-03,11:39:40,Pemasukan,Penjualan,28000.0,2.0,QRIS,
781CFC25-51F,WRG-005,PRD-005-015,2026-01-28,,Pemasukan,Penjualan,22000.0,1.0,Transfer,
E964E7DB-5F7,WRG-002,PRD-002-024,2026-01-31,12:56:49,Pemasukan,Penjualan,21000.0,3.0,Cash,
603C2FF7-5AA,WRG-004,PRD-004-012,2026-03-13,05:58:58,Pemasukan,Penjualan,28000.0,2.0,Cash,
F3CFB665-0F5,WRG-002,PRD-002-021,2026-04-11,,Pemasukan,Penjualan,30000.0,2.0,Cash,
3F33547E-722,WRG-003,PRD-003-022,2026-04-01,09:52:01,Pemasukan,Penjualan,16000.0,2.0,QRIS,
385308C3-FBE,WRG-005,PRD-005-018,2025-10-15,09:45:21,Pemasukan,Penjualan,22000.0,1.0,,
89970E74-884,WRG-002,PRD-002-020,2025-11-21,09:14:48,Pemasukan,Penjualan,12000.0,1.0,QRIS,
2B3AEB32-324,WRG-005,PRD-005-014,2026-02-26,06:00:25,Pemasukan,Penjualan,17000.0,1.0,QRIS,
A65F7B9F-E2E,WRG-005,PRD-005-007,2025-10-13,11:38:16,Pemasukan,Penjualan,,1.0,QRIS,
361F8BC8-534,WRG-001,PRD-001-003,2026-02-06,13:21:05,Pemasokan,Penjualan,22000.0,1.0,QRIS,
88D4A547-DD4,WRG-003,PRD-003-015,2026-01-13,07:02:32,Pemasukan,Penjualan,5000.0,1.0,Cash,
AA92DCA1-39F,WRG-002,PRD-002-012,2025-11-08,12:24:20,Pemasukan,Penjualan,3500.0,1.0,QRIS,
56890C83-8A3,WRG-002,PRD-002-010,2026-01-17,18:56:05,Pemasukan,Penjualan,5000.0,1.0,Transfer,
E16ED850-474,WRG-002,PRD-002-027,2025-12-19,16:02:25,Pemasukan,Penjualan,75000.0,1.0,QRIS,
FD1DE070-3B3,WRG-001,PRD-001-016,2026-04-08,12:48:05,Pemasukan,Penjualan,2000.0,1.0,Cash,
D92DE6D5-5D8,WRG-005,PRD-005-027,2025-12-16,13:39:11,PEMASUKAN,Penjualan,36000.0,3.0,Cash,
2B9ED0BD-8B5,WRG-003,,2026-03-08,08:25:08,Pengeluaran,HPP,938125.0,,Transfer,Belanja ke pasar induk
4CA2E211-0D2,WRG-001,PRD-001-016,2026-01-01,05:58:14,Pemasukan,Penjualan,2000.0,1.0,QRIS,
99376CEC-AA1,WRG-004,PRD-004-014,2025-10-07,06:05:13,Pemasukan,Penjualan,2000.0,1.0,,
07C92951-9BA,WRG-001,PRD-001-015,2025-10-06,17:45:31,Pemasukan,Penjualan,44000.0,2.0,Cash,
60D9AAE0-59E,WRG-002,PRD-002-018,2026-04-11,11:25:03,Pemasukan,Penjualan,10000.0,2.0,Cash,
5B702AFA-7E4,WRG-005,PRD-005-029,2025-12-16,09:58:41,Pemasukan,Penjualan,36000.0,3.0,QRIS,
37072910-A63,WRG-004,PRD-004-012,2025-11-18,15:28:04,Pemasukan,Penjualan,28000.0,2.0,Transfer,
8DDC7552-5AD,WRG-001,PRD-001-004,2025-10-07,09:55:14,Pemasukan,Penjualan,34000.0,1.0,QRIS,
C5063381-2E9,WRG-002,PRD-002-001,2026-03-23,09:50:52,Pemasukan,Penjualan,2000.0,1.0,CASH,
BB22B1C6-82C,WRG-005,PRD-005-007,2026-03-22,11:35:41,Pemasukan,Penjualan,22000.0,1.0,Cash,
16961AE2-61C,WRG-002,PRD-002-023,2025-11-08,09:23:35,Pemasukan,Penjualan,22000.0,1.0,Cash,
236DFB45-D02,WRG-002,PRD-002-014,2026-01-04,11:26:37,Pemasukan,Penjualan,28000.0,2.0,cash ,
5DCF996E-D05,WRG-004,PRD-004-012,2025-12-06,05:09:22,Pemasukan,Penjualan,28000.0,2.0,QRIS,
4B077653-7F9,WRG-003,PRD-003-001,2026-03-17,09:01:01,Pemasukan,Penjualan,8000.0,1.0,Cash,
845E4DD4-015,WRG-003,PRD-003-002,2026-03-07,13:56:10,Pemasukan,Penjualan,17000.0,1.0,Transfer,
EA8CED61-6F0,WRG-002,PRD-002-028,2025-12-17,15:30:40,Pemasukan,Penjualan,16000.0,2.0,Cash,
034646D9-4EA,WRG-003,PRD-003-023,2025-10-31,17:08:23,Pemasukan,Penjualan,25000.0,1.0,Cash,
C8879F6C-8B0,WRG-005,PRD-005-015,2026-01-24,08:53:05,Pemasukan,Penjualan,22000.0,1.0,Cash,
BDFA4AB4-083,WRG-004,PRD-004-019,2026-04-17,07:55:30,Pemasukan,Penjualan,3500.0,1.0,QRIS,
1E629F0E-1ED,WRG-003,PRD-003-016,2026-01-14,09:13:48,Pemasukan,Penjualan,95000.0,1.0,Cash,
5BD9A856-B9F,WRG-004,PRD-004-019,2025-11-11,12:49:38,Pemasukan,Penjualan,7000.0,2.0,Cash,
8CA421E4-676,WRG-001,PRD-001-013,2025-12-12,16:10:43,Pemasukan,Penjualan,8000.0,1.0,Cash,
7C013DA8-0F9,WRG-005,PRD-005-029,2025-12-31,06:46:21,Pemasukan,Penjualan,24000.0,2.0,Cash,
633A7A67-876,WRG-001,PRD-001-010,2026-03-12,16:28:41,Pemasukan,Penjualan,12000.0,1.0,Cash,
F192CAC9-5E9,WRG-002,PRD-002-027,2025-11-18,16:55:47,Pemasukan,Penjualan,75000.0,1.0,QRIS,
D9D60984-418,WRG-003,PRD-003-014,2026-04-11,16:50:41,Pemasukan,Penjualan,50000.0,5.0,Transfer,
877AF65E-7AA,WRG-004,PRD-004-001,2025-12-25,15:02:16,Pemasukan,Penjualan,84000.0,3.0,Cash,
8B48A762-2CF,WRG-001,PRD-001-009,2026-01-09,08:43:33,Pemasukan,HPP,18000.0,2.0,Cash,
3D31BE09-323,WRG-001,PRD-001-014,2026-01-25,16:59:58,Pemasukan,Penjualan,56000.0,2.0,QRIS,
277344CF-9CB,WRG-002,,2026-04-06,07:19:59,expense,HPP,337894.0,,Transfer,Beli minyak goreng 1 karton
B50756D4-69B,WRG-005,PRD-005-028,2025-12-20,09:02:22,Pemasukan,Penjualan,27000.0,3.0,QRIS,
CE8EC970-27D,WRG-001,PRD-001-016,2026-01-04,15:49:05,Pemasukan,Penjualan,6000.0,3.0,Transfer,
9A573AAE-642,WRG-002,PRD-002-012,2025-12-21,15:58:31,Pemasukan,Penjualan,3500.0,1.0,Cash,
66051A97-3D4,WRG-002,PRD-002-002,2025-10-11,06:12:18,Pemasukan,Penjualan,25000.0,1.0,Cash,
B48294CB-592,WRG-003,PRD-003-001,2025-10-03,12:50:15,Pemasukan,Penjualan,24000.0,3.0,QRIS,
A2A8A742-E07,WRG-003,,2026-02-04,13:58:46,Pengeluaran,HPP,1388613.0,,Transfer,Belanja ke pasar induk
6F797C32-A13,WRG-001,PRD-001-005,2025-10-02,09:12:20,Pemasukan,Penjualan,5000.0,1.0,cash,
8B5B2F2E-8EE,WRG-004,PRD-004-019,2026-02-04,07:46:24,Pemasukan,Penjualan,3500.0,1.0,Cash,
BBAE6C51-538,WRG-003,PRD-003-002,2026-01-21,05:27:41,Pemasukan,Penjualan,17000.0,1.0,QRIS,
DD72B893-537,WRG-001,PRD-001-003,2026-04-05,09:35:34,Pemasukan,Penjualan,22000.0,1.0,Cash,
B2C17EF7-24F,WRG-004,PRD-004-015,2026-02-20,07:13:31,PEMASUKAN,Penjualan,17000.0,1.0,Cash,
8DA2698C-7C6,WRG-005,PRD-005-007,2025-11-03,11:08:35,Pemasukan,Penjualan,22000.0,1.0,QRIS,
1C76D5E7-304,WRG-005,PRD-005-024,2025-10-31,09:53:26,Pemasukan,Penjualan,17500.0,5.0,Cash,
A8D46010-CD3,WRG-003,PRD-003-016,2026-04-17,15:05:54,Pemasukan,Penjualan,190000.0,2.0,Cash,
34F13635-4A4,WRG-001,PRD-001-007,2025-11-17,09:53:01,Pemasukan,Penjualan,5000.0,1.0,QRIS,
16AAA8A2-978,WRG-005,PRD-005-022,2026-01-07,16:55:10,Pemasukan,Penjualan,15000.0,1.0,QRIS,
6707EACB-8AA,WRG-002,PRD-002-018,2025-12-25,17:38:21,Pemasukan,Penjualan,10000.0,2.0,Cash,
6827343F-3EC,WRG-005,PRD-005-017,2026-03-11,15:16:14,Pemasukan,Penjualan,10000.0,1.0,Cash,
5F21DD02-128,WRG-004,PRD-004-019,04-10-2025,19:12:06,Pemasukan,Penjualan,3500.0,1.0,Cash,
F4271666-9B3,WRG-004,PRD-004-002,2025-12-06,05:40:52,Pemasukan,Penjualan,10500.0,3.0,Transfer,
41804BD3-AB4,WRG-001,PRD-001-018,2025-11-19,09:04:58,Pemasukan,Penjualan,22000.0,1.0,Cash,
7C503D88-870,WRG-004,PRD-004-008,2026-01-13,15:53:44,Pemasukan,Penjualan,290000.0,2.0,Cash,
76CA6623-801,WRG-003,PRD-003-010,2025-12-01,17:20:05,Pemasukan,Penjualan,42000.0,3.0,QRIS,
945EA18C-880,WRG-003,PRD-003-012,2025-12-04,09:48:46,Pemasukan,Penjualan,36000.0,3.0,QRIS,
1B2AA935-266,WRG-004,PRD-004-013,2026-03-17,09:07:58,Pemasukan,Penjualan,4000.0,1.0,QRIS,
920D2859-3FB,WRG-003,PRD-003-010,2026-01-14,09:02:32,Pemasukan,Penjualan,28000.0,2.0,cash,
0721DCD8-7F9,WRG-001,PRD-001-018,2026-03-10,17:55:59,Pemasukan,Penjualan,22000.0,1.0,Cash,
4AD456FE-DF2,WRG-001,PRD-001-018,2026-03-26,13:11:57,PEMASUKAN,Penjualan,22000.0,1.0,Cash,
7E978569-56A,WRG-001,PRD-001-005,2026-02-01,15:33:28,Pemasukan,Penjualan,5000.0,1.0,Transfer,
19680161-E3E,WRG-004,PRD-004-006,2026-03-05,07:46:02,masuk,Penjualan,17500.0,5.0,Transfer,
BC307AF1-F2D,WRG-002,PRD-002-028,2025-11-04,06:32:29,pemasukan,Penjualan,16000.0,2.0,Cash,
86DA087F-B14,WRG-002,PRD-002-011,2025-11-05,07:41:36,Pemasukan,Penjualan,16000.0,2.0,tunai,
471B9148-407,WRG-003,,2025-10-18,08:55:31,keluar,HPP,372456.0,,Cash,Belanja ke pasar induk
D161AC97-5DB,WRG-001,PRD-001-021,2025-10-30,12:43:06,Pemasukan,Penjualan,95000.0,1.0,CASH,
53563ED9-210,WRG-001,PRD-001-016,2026-02-04,07:33:23,Pemasukan,Penjualan,2000.0,1.0,Cash,
1289862F-BE6,WRG-005,PRD-005-020,2025-10-02,15:02:32,Pemasukan,Penjualan,10000.0,5.0,Cash,
1BE09DB7-8AD,WRG-004,PRD-004-018,2026-03-19,12:48:37,Pemasukan,Penjualan,1000.0,1.0,Cash,
E11797B0-2D4,WRG-002,PRD-002-013,2025-11-01,17:08:11,Pemasukan,Penjualan,22000.0,1.0,Cash,
A444251C-DF2,WRG-002,PRD-002-011,2026-03-02,06:31:40,Pemasukan,Penjualan,,1.0,QRIS,
A6922BB3-236,WRG-002,PRD-002-019,2025-11-23,20:06:59,Pemasukan,Penjualan,7000.0,2.0,Transfer,
1CEA4C4D-661,WRG-003,PRD-003-015,2026-03-24,11:38:45,Pemasukan,Penjualan,5000.0,1.0,QRIS,
B93FDB3E-A44,WRG-002,PRD-002-007,2025-10-15,06:34:31,Pemasukan,Penjualan,1000.0,1.0,Cash,
94A3D2AB-B85,WRG-002,PRD-002-013,2026-03-28,17:10:59,Pemasukan,Penjualan,22000.0,1.0,QRIS,
6B2CDC50-2EA,WRG-002,PRD-002-023,2025-11-08,07:23:06,Pemasukan,Penjualan,22000.0,1.0,QRIS,
4F5F5E60-2DF,WRG-005,PRD-005-001,2026-03-11,08:23:36,Pemasukan,Penjualan,140000.0,10.0,Transfer,
3292E141-43B,WRG-002,PRD-002-008,2026-02-04,09:08:08,Pemasukan,Penjualan,18000.0,1.0,Cash,
76046FCD-55F,WRG-004,PRD-004-001,2025-10-12,17:43:01,Pemasukan,Penjualan,28000.0,1.0,QRIS,
4748054C-864,WRG-003,PRD-003-001,2026-03-04,08:17:48,Pemasukan,Penjualan,8000.0,1.0,QRIS,
3D81DB3A-5AC,WRG-002,PRD-002-016,2025-12-19,,Pemasukan,Penjualan,50000.0,5.0,QRIS,
E1E046FF-B0A,WRG-004,PRD-004-007,2025-12-17,19:12:10,Pemasukan,Penjualan,8000.0,1.0,QRIS,
B568410A-AB9,WRG-005,PRD-005-013,2026-03-17,12:59:09,Pemasukan,Operasional,5000.0,1.0,Cash,
B716F7D4-097,WRG-001,PRD-001-008,2026-01-03,06:24:18,Pemasukan,Penjualan,18000.0,1.0,Cash,
8EC69C0E-5EC,WRG-004,PRD-004-010,2026-01-06,08:29:52,Pemasukan,Penjualan,9000.0,1.0,Transfer,
F72D75F9-BEF,WRG-001,PRD-001-009,2026-04-05,08:51:55,Pemasukan,Penjualan,18000.0,2.0,Cash,
121874E7-9F6,WRG-002,PRD-002-022,2025-11-21,09:50:33,pemasukan,Penjualan,56000.0,2.0,Cash,
5F9F78B2-DD1,WRG-001,PRD-001-001,2026-02-19,17:46:25,Pemasukan,Penjualan,8000.0,1.0,QRIS,
A0C1272E-337,WRG-005,PRD-005-008,2026/03/26,08:57:25,pemasukan,Penjualan,14000.0,2.0,tunai,
618AE3DE-E27,WRG-005,PRD-005-016,2026-01-22,05:54:32,Pemasukan,Penjualan,1000.0,1.0,QRIS,
91EE6850-A44,WRG-005,PRD-005-019,2026-03-26,08:23:01,Pemasukan,Penjualan,95000.0,1.0,Cash,
1E586218-D74,WRG-005,PRD-005-008,2026-03-14,18:43:09,Pemasukan,Penjualan,7000.0,1.0,QRIS,
A725B3EC-EEB,WRG-002,PRD-002-027,2026-01-15,17:51:00,Pemasukan,Penjualan,75000.0,1.0,Qris,
6489D782-A6C,WRG-004,PRD-004-016,2026-04-05,12:15:32,Pemasukan,Penjualan,35000.0,5.0,QRIS,
FC7D6558-F24,WRG-004,PRD-004-019,2025-11-06,08:24:00,Pemasukan,Penjualan,3500.0,1.0,Cash,
D2C583F6-90F,WRG-002,PRD-002-026,2025-11-05,13:20:16,Pemasukan,Penjualan,12000.0,3.0,Cash,
303A125E-105,WRG-003,PRD-003-002,2025-11-01,15:34:04,Pemasukan,Penjualan,51000.0,3.0,Cash,
1E0125B0-0AE,WRG-003,PRD-003-014,2026-03-01,06:46:26,Pemasukan,Penjualan,10000.0,1.0,QRIS,
8CE5EC96-C48,WRG-001,PRD-001-006,2026-03-17,05:24:19,Pemasukan,Penjualan,25000.0,1.0,Cash,
8CCFA3C5-089,WRG-004,PRD-004-001,2026-04-01,,Pemasukan,Penjualan,28000.0,1.0,Cash,
BB094896-335,WRG-002,PRD-002-018,2025-12-25,07:51:50,Pemasukan,Penjualan,,2.0,Cash,
E432C281-545,WRG-004,PRD-004-008,2025-11-14,06:44:34,Pemasukan,Penjualan,290000.0,2.0,Cash,
F4E9E243-1FF,WRG-003,PRD-003-023,2025-12-10,05:44:40,Pemasukan,Penjualan,25000.0,1.0,QRIS,
C0B85601-0A1,WRG-004,PRD-004-016,2025-11-23,08:49:54,Pemasukan,Penjualan,7000.0,1.0,Cash,
35241FDB-97A,WRG-001,PRD-001-007,2026-04-15,20:11:08,income,Penjualan,5000.0,1.0,Cash,
0916CCD2-B81,WRG-003,PRD-003-005,2026-03-22,12:13:38,Pemasukan,Penjualan,18000.0,1.0,qr,
061CCFCF-93E,WRG-002,PRD-002-011,2025-11-06,16:29:56,Pemasukan,Penjualan,24000.0,3.0,QRIS,
4B844EF6-F9C,WRG-002,PRD-002-023,2025-11-03,19:10:39,Pemasukan,Penjualan,22000.0,1.0,Cash,
23174C6E-3EE,WRG-004,PRD-004-002,2026-02-17,13:23:49,Pemasukan,Penjualan,10500.0,3.0,QRIS,
57BCD9B0-AC2,WRG-004,PRD-004-001,2025-12-07,08:15:33,Pemasukan,Penjualan,28000.0,1.0,Transfer,
91314021-B17,WRG-004,PRD-004-006,2026-01-20,08:29:17,Pemasukan,Penjualan,3500.0,1.0,Cash,
6C758129-407,WRG-001,PRD-001-005,2026-02-27,17:15:57,Pemasukan,Penjualan,5000.0,1.0,Cash,
49E69D84-E8C,WRG-004,PRD-004-012,2026-02-20,20:18:40,Pemasukan,Penjualan,28000.0,2.0,Cash,
2B40B592-0E2,WRG-005,PRD-005-019,2026-03-01,11:32:39,Pemasukan,Penjualan,95000.0,1.0,QRIS,
729F8BC3-F00,WRG-003,PRD-003-010,2025-12-29,11:34:24,Pemasukan,Penjualan,28000.0,2.0,Cash,
18A9C89E-2E6,WRG-001,,2026-02-02,08:34:17,Pengeluaran,HPP,920733.0,,Cash,Beli aqua 1 karton
E8DE917C-3D3,WRG-004,PRD-004-017,2025-10-07,19:34:16,Pemasukan,Penjualan,7000.0,2.0,Cash,
6D8F2E3C-BE9,WRG-002,PRD-002-018,2025-10-03,18:14:23,Pemasukan,Penjualan,25000.0,5.0,Cash,
6F18AA0D-AAA,WRG-003,PRD-003-003,2026-04-02,15:11:34,Pemasukan,Penjualan,70000.0,10.0,QRIS,
1A940B1D-AD2,WRG-004,PRD-004-016,2025-12-04,07:06:40,Pemasukan,Penjualan,14000.0,2.0,QRIS,
C3E8476F-A7F,WRG-002,PRD-002-010,2026-02-08,11:53:38,Pemasukan,Penjualan,5000.0,1.0,Transfer,
51E7883B-10D,WRG-001,PRD-001-021,2025-12-23,12:01:44,Pemasukan,Penjualan,285000.0,3.0,Transfer,
16327FD5-DB3,WRG-002,PRD-002-017,2026-01-26,11:31:00,Pemasukan,Penjualan,17000.0,1.0,cash,
2488DD95-C01,WRG-003,PRD-003-011,2026-03-14,16:26:51,Pemasukan,Penjualan,24000.0,2.0,QRIS,
5E5A9E22-4B4,WRG-003,PRD-003-017,2025-10-19,20:48:33,Pemasukan,Penjualan,3500.0,1.0,Cash,
5B909E99-CC9,WRG-002,PRD-002-022,2025-11-24,08:20:04,Pemasukan,Penjualan,28000.0,1.0,Transfer,
A2ED566E-B44,WRG-001,PRD-001-007,2026-02-07,20:32:21,Pemasukan,Penjualan,10000.0,2.0,Tunai,
0D6B1095-576,WRG-004,PRD-004-007,2026-01-22,16:38:31,Pemasukan,Penjualan,24000.0,3.0,QRIS,
F69AB985-BB9,WRG-003,PRD-003-015,2025-10-29,08:04:33,Pemasukan,Penjualan,25000.0,5.0,Cash,
DCBBE7F2-77A,WRG-002,PRD-002-023,2026-03-24,07:03:03,Pemasukan,Penjualan,44000.0,2.0,Cash,
5A20EAE6-DD2,WRG-001,PRD-001-021,2025-12-09,18:13:09,Pemasukan,Penjualan,285000.0,3.0,Cash,
87C4EE36-C4D,WRG-003,PRD-003-023,2026-03-25,09:19:05,Pemasukan,Penjualan,75000.0,3.0,Transfer,
6C388C92-F7C,WRG-002,PRD-002-012,2025-12-21,08:58:30,Pemasukan,Penjualan,10500.0,3.0,QRIS,
84952273-C4F,WRG-002,PRD-002-016,2026-03-08,13:53:38,income,Penjualan,50000.0,5.0,Cash,
BFEA1968-A7B,WRG-002,PRD-002-016,2026-02-09,08:43:58,Pemasukan,Penjualan,10000.0,1.0,QRIS,
3A35D4BA-196,WRG-001,PRD-001-012,2025-10-05,06:23:24,Pemasukan,Penjualan,75000.0,1.0,QRIS,
FA374B0E-EB8,WRG-002,PRD-002-019,2026-01-16,08:48:07,Pemasokan,Penjualan,3500.0,1.0,Transfer,
51F4AF0F-AF3,WRG-003,PRD-003-015,2026-03-07,17:06:57,Pemasukan,Penjualan,5000.0,1.0,QRIS,
5D358D43-806,WRG-005,PRD-005-010,2026-02-27,07:09:37,Pemasukan,Penjualan,3500.0,1.0,scan,
EC4578CE-506,WRG-005,PRD-005-028,2026-01-24,09:04:44,PEMASUKAN,Penjualan,9000.0,1.0,Cash,
BE51A337-BA8,WRG-001,PRD-001-020,2025-12-19,18:01:13,Pemasukan,Penjualan,10500.0,3.0,Cash,
8D7AEAD6-DDA,WRG-001,PRD-001-009,2026-03-24,11:57:02,Pemasukan,Penjualan,18000.0,2.0,QRIS,
A9EA4E94-25B,WRG-004,PRD-004-007,2025-12-02,12:24:41,PEMASUKAN,Penjualan,8000.0,1.0,Cash,
5F742668-8F4,WRG-002,,2026-03-03,08:40:35,Pengeluaran,Overhead,619448.0,,Transfer,Bayar wifi bulanan
5B91F4D2-B6C,WRG-001,PRD-INVALID-999,2026-02-10,17:17:33,Pemasukan,Penjualan,285000.0,3.0,QRIS,
BA6D51E7-9B0,WRG-002,PRD-002-012,2025-12-17,09:30:59,Pemasukan,Penjualan,3500.0,1.0,QRIS,
8E3ED678-A6D,WRG-001,PRD-001-010,2025-11-30,09:51:13,Pemasukan,Penjualan,12000.0,1.0,Cash,
623F98E0-54D,WRG-003,PRD-003-012,2025-11-12,13:06:04,Pemasukan,Penjualan,12000.0,1.0,Cash,
C8B92E1D-C46,WRG-005,PRD-005-017,2025-10-24,09:15:47,PEMASUKAN,Penjualan,10000.0,1.0,QRIS,
44681739-0CC,WRG-005,PRD-005-023,2026-02-03,13:36:59,Pemasukan,Penjualan,3500.0,1.0,QRIS,
365B632A-1DC,WRG-002,PRD-002-026,2026-03-14,06:06:07,Pemasukan,Penjualan,4000.0,1.0,QRIS,
87B7AF98-AD1,WRG-005,PRD-005-006,2026-01-03,06:33:19,Pemasukan,Penjualan,3500.0,1.0,Cash,
C31336CF-BE5,WRG-001,PRD-001-011,2026-01-31,11:25:22,Pemasukan,Penjualan,145000.0,1.0,Transfer,
73685DAF-099,WRG-002,PRD-002-027,21-03-2026,07:49:48,Pemasukan,Penjualan,75000.0,1.0,Cash,
2BBD9E58-209,WRG-002,PRD-002-025,2025-12-05,17:00:27,Pemasukan,Penjualan,3500.0,1.0,Transfer,
F916D869-70E,WRG-001,PRD-001-010,2025-11-19,09:52:52,Pemasukan,Penjualan,12000.0,1.0,QRIS,
F8E1EFA6-124,WRG-003,PRD-003-007,2026-01-06,15:43:27,Pemasukan,Penjualan,290000.0,2.0,Transfer,
EE38892D-206,WRG-002,PRD-002-024,2026-03-11,07:38:19,income,Penjualan,14000.0,2.0,Cash,
42213F4C-12A,WRG-002,PRD-002-026,2026-01-03,17:21:13,Pemasukan,Penjualan,8000.0,2.0,QRIS,
0A799C19-0C9,WRG-005,PRD-005-019,2026-03-10,13:50:02,Pemasukan,Penjualan,95000.0,1.0,Cash,
942D4411-1AE,WRG-003,PRD-003-007,2026-03-11,11:11:56,Pemasukan,Penjualan,290000.0,2.0,QRIS,
7DCAB47D-2DC,WRG-003,PRD-003-002,2025-12-01,17:33:32,Pemasukan,Penjualan,17000.0,1.0,Cash,
56103D9D-AAA,WRG-001,PRD-001-013,2026-02-23,15:44:53,Pemasukan,Penjualan,8000.0,1.0,QRIS,
DC05E76A-D43,WRG-003,PRD-003-012,2026-01-20,16:38:04,Pemasukan,Penjualan,,2.0,Cash,
A566A99E-60C,WRG-001,PRD-001-014,2025-11-06,06:18:12,Pemasukan,Penjualan,28000.0,1.0,Cash,
F33C403F-B0E,WRG-004,PRD-004-019,2026-02-27,05:33:21,Pemasukan,Penjualan,3500.0,1.0,Trasfer,
B25CD30C-1FC,WRG-001,PRD-001-005,2026-04-07,09:04:11,Pemasukan,Penjualan,10000.0,2.0,Transfer,
B5ED79E7-A13,WRG-003,PRD-003-010,2025-12-21,15:18:42,Pemasukan,Penjualan,28000.0,2.0,QRIS,
9C76D825-143,WRG-004,PRD-004-009,2025-10-07,,Pemasukan,Penjualan,8000.0,1.0,QRIS,
C81D213A-353,WRG-002,PRD-002-015,2025-12-07,08:35:59,Pemasukan,Penjualan,102000.0,3.0,Cash,
E86F7D94-BDF,WRG-004,PRD-004-014,2025-12-11,11:08:46,Pemasukan,Penjualan,20000.0,10.0,Cash,
3BA685BB-012,WRG-005,PRD-005-008,2026-01-05,11:40:16,Pemasukan,Penjualan,7000.0,1.0,Cash,
2109EA3B-76A,WRG-004,PRD-004-006,2025-12-31,07:58:55,Pemasukan,Penjualan,3500.0,1.0,Cash,
